budget,revenue,original_title,tmdb_votes,tmdb_rating,release_year,imdb_rating,imdb_votes,genres,runtime,rating_combined,budget_adj_2024,revenue_adj_2024,roi,profit_margin,on_netflix,on_hulu,on_disney,on_amazon,on_streaming,streaming_platforms
19500000.0,32189727.0,Secret in Their Eyes,202,6.2,2015,6.3,54368.0,"('Drama', 'Mystery', 'Crime')",111.0,6.25,25810377.13,42606615.05,65.07552305571444,39.421667035245974,True,False,False,False,True,1
,2500431.0,Mistress America,132,6.4,2015,6.7,29480.0,"('Drama', 'Comedy')",84.0,6.550000000000001,,3309593.18,,,False,False,False,False,False,0
74000000.0,311594032.0,The SpongeBob Movie: Sponge Out of Water,533,5.7,2015,6.0,66190.0,"('Comedy', 'Adventure', 'Animation', 'Family')",93.0,5.85,97947072.18,412428691.11,321.07301620212655,76.25114976448711,False,False,False,False,False,0
,4719695.0,True Story,354,6.0,2015,6.3,75317.0,"('Drama', 'Biography', 'Mystery', 'Crime')",100.0,6.15,,6247031.17,,,False,False,False,False,False,0
20000000.0,43967255.0,Max,214,7.0,2015,6.6,29586.0,"('Drama', 'Adventure', 'Family')",111.0,6.8,26472181.67,58195458.09,119.83627498277139,54.5116018692379,False,False,False,False,False,0
,59700000.0,Shaun the Sheep Movie,340,6.9,2015,7.3,46099.0,"('Comedy', 'Adventure', 'Animation', 'Family')",85.0,7.1,,79019462.28,,,False,True,False,False,True,1
11000000.0,,Louder Than Bombs,43,6.3,2015,6.6,14856.0,"('Drama',)",109.0,6.449999999999999,14559699.92,,,,False,False,False,False,False,0
,1702433.0,A Perfect Day,102,6.3,2015,6.8,24396.0,"('Drama', 'Comedy', 'War')",106.0,6.55,,2253355.78,,,False,False,False,False,False,0
40000000.0,10664749.0,The Gunman,283,5.6,2015,5.8,44765.0,"('Drama', 'Mystery', 'Action', 'Crime')",115.0,5.699999999999999,52944363.34,14115958.65,-73.33812749933429,-275.06743008205115,False,False,False,False,False,0
1000000.0,62882090.0,Unfriended,643,5.6,2015,5.6,86270.0,"('Drama', 'Fantasy', 'Horror', 'Thriller')",82.0,5.6,1323609.08,83231305.51,6188.209016366071,98.40972207285519,False,False,False,False,False,0
35000000.0,51680201.0,Hot Pursuit,472,5.5,2015,5.2,56600.0,"('Comedy', 'Action', 'Crime')",87.0,5.35,46326317.92,68404383.48,47.657717149301995,32.275805199611455,False,False,False,False,False,0
10000000.0,104303851.0,Insidious: Chapter 3,610,6.3,2015,6.1,126531.0,"('Drama', 'Horror', 'Thriller', 'Mystery')",97.0,6.199999999999999,13236090.83,138057524.62,943.0385103363635,90.4126262828252,False,False,False,False,False,0
,118483.0,Z for Zachariah,181,5.5,2015,6.0,34237.0,"('Drama', 'Science Fiction', 'Romance', 'Thriller')",97.0,5.75,,156825.18,,,False,False,False,False,False,0
,,Dragonheart 3: The Sorcerer's Curse,59,4.5,2015,,,"('Adventure', 'Action', 'Fantasy')",97.0,,,,,,False,False,False,False,False,0
6000000.0,41387687.0,The Lady in the Van,135,5.9,2015,6.7,34057.0,"('Drama', 'Comedy', 'Biography')",104.0,6.300000000000001,7941654.5,54781118.46,589.7947834421657,85.502934727777,False,False,False,False,False,0
40000000.0,34227298.0,Victor Frankenstein,408,5.5,2015,6.0,63084.0,"('Drama', 'Science Fiction', 'Horror', 'Thriller')",109.0,5.75,52944363.34,45303562.54,-14.431754993316357,-16.865783553453863,False,True,False,False,True,1
,,Brothers of the Wind,11,7.5,2015,6.8,2799.0,"('Drama', 'Adventure', 'Family')",98.0,7.15,,,,,False,False,False,False,False,0
8000000.0,3759286.0,Anomalisa,259,6.7,2015,7.2,78077.0,"('Drama', 'Comedy', 'Animation', 'Romance')",90.0,6.95,10588872.67,4975825.1,-53.00892498124637,-112.80636793282788,False,False,False,False,False,0
1800000.0,,Bone Tomahawk,220,6.3,2015,7.1,136461.0,"('Drama', 'Adventure', 'Horror', 'Western')",132.0,6.699999999999999,2382496.35,,,,False,False,False,False,False,0
,17671101.0,Regression,310,5.2,2015,5.6,44551.0,"('Drama', 'Horror', 'Thriller', 'Mystery', 'Crime')",106.0,5.4,,23389629.8,,,False,False,False,False,False,0
,,Pawn Sacrifice,148,6.6,2015,7.0,53367.0,"('Drama', 'Biography', 'History')",114.0,6.8,,,,,False,False,False,True,True,1
,11472454.0,The Man Who Knew Infinity,104,7.1,2015,7.2,65877.0,"('Drama', 'Biography')",108.0,7.15,,15185044.32,,,False,False,False,False,False,0
20000000.0,,Momentum,100,5.8,2015,5.5,17683.0,"('Action', 'Thriller', 'Crime')",96.0,5.65,26472181.67,,,,False,False,False,True,True,1
2000000.0,1477002.0,The Diary of a Teenage Girl,186,6.8,2015,6.8,35043.0,"('Drama', 'Comedy', 'Romance')",102.0,6.8,2647218.17,1954973.26,-26.149900217706644,-35.409431124392974,False,False,False,False,False,0
,,Pay the Ghost,114,5.3,2015,5.2,19949.0,"('Horror', 'Thriller', 'Mystery')",94.0,5.25,,,,,False,False,False,True,True,1
,,The Voices,371,6.0,2015,6.3,66199.0,"('Comedy', 'Horror', 'Crime', 'Thriller')",101.0,6.15,,,,,False,False,False,False,False,0
,3643591.0,Last Knights,237,6.3,2015,6.2,47324.0,"('Drama', 'Adventure', 'Action')",115.0,6.25,,4822690.14,,,True,False,False,False,True,1
12000000.0,,Il racconto dei racconti,211,5.7,2015,6.4,32935.0,"('Drama', 'Romance', 'Horror', 'Fantasy')",125.0,6.050000000000001,15883309.0,,,,False,False,False,False,False,0
11000000.0,27391084.0,Irrational Man,319,6.1,2015,6.6,69866.0,"('Drama', 'Comedy', 'Mystery', 'Crime')",95.0,6.35,14559699.92,36255087.59,149.00985452452926,59.84094678062257,False,False,False,False,False,0
15000000.0,,Queen of the Desert,30,6.0,2015,5.7,13260.0,"('Drama', 'Adventure', 'Biography', 'History')",128.0,5.85,19854136.25,,,,True,False,False,False,True,1
18000000.0,41325328.0,Ricki and the Flash,152,5.5,2015,6.0,25716.0,"('Drama', 'Comedy', 'Musical', 'Music')",100.0,5.75,23824963.5,54698579.52,129.58515558691204,56.44317693608728,False,False,False,False,False,0
,,Miss You Already,139,7.2,2015,6.8,20536.0,"('Drama', 'Comedy', 'Romance')",112.0,7.0,,,,,False,True,False,False,True,1
630019.0,,Kung Fury,487,7.7,2015,,,"('Comedy', 'Science Fiction', 'Action', 'Fantasy')",31.0,,833898.87,,,,False,False,False,False,False,0
12000000.0,60273173.0,The Perfect Guy,122,5.6,2015,5.6,11766.0,"('Drama', 'Romance', 'Thriller')",100.0,5.6,15883309.0,79778119.27,402.27644170367773,80.0906449721574,False,False,False,False,False,0
,1936524.0,A Bigger Splash,69,5.8,2015,6.4,36023.0,"('Drama', 'Musical', 'Thriller', 'Mystery', 'Crime')",120.0,6.1,,2563200.76,,,False,False,False,False,False,0
10000000.0,7587485.0,While We're Young,265,5.9,2015,6.3,55434.0,"('Drama', 'Comedy', 'Mystery')",97.0,6.1,13236090.83,10042864.07,-24.125149948068163,-31.79597710118165,True,False,False,False,True,1
40000000.0,106511453.0,Get Hard,661,5.9,2015,6.0,153602.0,"('Drama', 'Comedy', 'Crime')",100.0,5.95,52944363.34,140979526.68,166.2786324856768,62.445353175163596,False,False,False,False,False,0
,,Kidnapping Mr. Heineken,131,5.8,2015,6.1,22310.0,"('Drama', 'Action', 'Thriller', 'Crime')",95.0,5.949999999999999,,,,,True,False,False,False,True,1
60000000.0,,The Ridiculous 6,252,4.8,2015,4.9,57557.0,"('Comedy', 'Adventure', 'Western', 'Action')",119.0,4.85,79416545.01,,,,True,False,False,False,True,1
,,Kill Me Three Times,96,5.1,2015,5.8,24718.0,"('Comedy', 'Adventure', 'Action', 'Thriller')",90.0,5.449999999999999,,,,,False,False,False,True,True,1
25000000.0,24902723.0,The 33,262,5.8,2015,6.9,41325.0,"('History', 'Biography', 'Drama')",120.0,6.35,33090227.09,32961470.37,-0.3891079975057337,-0.3906279621469411,False,True,False,False,True,1
14000000.0,16002420.0,Suffragette,231,7.1,2015,6.9,46130.0,"('Drama', 'History')",106.0,7.0,18530527.17,21180948.47,14.302999993928381,12.513232368956315,True,False,False,False,True,1
,,45 Years,167,6.0,2015,7.1,36335.0,"('Drama', 'Romance')",95.0,6.55,,,,,False,False,False,False,False,0
6000000.0,11122090.0,We Are Your Friends,412,6.2,2015,6.2,42160.0,"('Drama', 'Romance', 'Musical', 'Music')",96.0,6.2,7941654.5,14721299.35,85.3681666710633,46.053304730876214,True,False,False,False,True,1
,6075.0,Barely Lethal,215,5.5,2015,5.4,24272.0,"('Comedy', 'Adventure', 'Action')",96.0,5.45,,8040.93,,,True,False,False,False,True,1
,13192457.0,Macbeth,269,6.4,2015,6.6,61324.0,"('History', 'War', 'Drama')",113.0,6.5,,17461655.92,,,False,False,False,False,False,0
,16775.0,Extraction,57,4.2,2015,4.1,12365.0,"('Action', 'Thriller')",83.0,4.15,,22203.54,,,True,False,False,False,True,1
,,Jenny's Wedding,92,5.2,2015,5.6,12422.0,"('Drama', 'Comedy', 'Romance')",94.0,5.4,,,,,False,False,False,False,False,0
,,Descendants,262,6.7,2015,,,"('Music', 'Family', 'Comedy', 'Adventure', 'Action')",112.0,,,,,,False,False,False,False,False,0
,,Tumbledown,22,6.6,2015,6.2,8631.0,"('Romance', 'Music', 'Drama', 'Musical', 'Comedy')",105.0,6.4,,,,,False,False,False,False,False,0
,30229977.0,Far from the Madding Crowd,220,6.9,2015,7.1,56825.0,"('Drama', 'Romance')",119.0,7.0,,40012672.15,,,False,False,False,False,False,0
,3002884.0,The End of the Tour,126,7.3,2015,7.2,34224.0,"('Drama', 'Biography')",106.0,7.25,,3974644.54,,,True,False,False,False,True,1
10000000.0,85978266.0,The Second Best Exotic Marigold Hotel,196,6.4,2015,6.5,37372.0,"('Drama', 'Comedy', 'Romance')",122.0,6.45,13236090.83,113801613.86,759.7826603158782,88.36915366922372,False,False,False,False,False,0
20000000.0,6420319.0,Little Boy,113,7.1,2015,7.3,24780.0,"('Drama', 'Comedy', 'War', 'History')",106.0,7.199999999999999,26472181.67,8497992.55,-67.89840499005612,-211.5110011481476,False,False,False,False,False,0
,,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,14,6.4,2015,,,"('Adventure', 'Animation', 'Family', 'Action')",48.0,,,,,,False,False,False,False,False,0
,1986615.0,Remember,75,7.7,2015,7.5,29432.0,"('Drama', 'Mystery', 'Thriller')",94.0,7.6,,2629501.66,,,True,False,False,False,True,1
37000000.0,26250020.0,Aloha,469,5.2,2015,5.4,77115.0,"('Drama', 'Comedy', 'Adventure', 'Romance')",105.0,5.300000000000001,48973536.09,34744764.91,-29.054000009007737,-40.952273578068684,False,False,False,False,False,0
26000000.0,,Accidental Love,64,3.6,2015,4.1,9532.0,"('Comedy', 'Romance')",100.0,3.8499999999999996,34413836.17,,,,False,False,False,False,False,0
,,Halo: The Fall of Reach,32,5.3,2015,,,"('Science Fiction', 'Animation', 'Action')",67.0,,,,,,True,False,False,False,True,1
28000000.0,7002261.0,Our Brand Is Crisis,122,5.7,2015,6.1,23956.0,"('Drama', 'Comedy')",108.0,5.9,37061054.34,9268256.26,-74.9919250138635,-299.8708419397977,False,False,False,False,False,0
,,Into the Forest,57,5.1,2015,5.8,22866.0,"('Drama', 'Science Fiction', 'Thriller')",101.0,5.449999999999999,,,,,True,False,False,False,True,1
,231737.0,The Invitation,192,6.4,2015,6.6,127239.0,"('Drama', 'Horror', 'Thriller', 'Mystery')",100.0,6.5,,306729.2,,,True,False,False,False,True,1
,,The Benefactor,55,4.5,2015,5.2,5584.0,"('Drama',)",90.0,4.85,,,,,False,False,False,False,False,0
,,Open Season: Scared Silly,33,5.6,2015,5.0,4497.0,"('Comedy', 'Adventure', 'Animation', 'Family')",85.0,5.3,,,,,True,False,False,False,True,1
,134552.0,Cop Car,174,5.5,2015,6.3,36420.0,"('Crime', 'Thriller')",86.0,5.9,,178094.25,,,True,False,False,False,True,1
,,Mojave,17,4.3,2015,5.2,5818.0,"('Adventure', 'Action', 'Thriller', 'Crime')",93.0,4.75,,,,,True,False,False,False,True,1
,3214116.0,Sleeping with Other People,197,6.2,2015,6.5,50697.0,"('Drama', 'Comedy', 'Romance')",100.0,6.35,,4254233.13,,,True,False,False,False,True,1
11000000.0,,Forsaken,53,5.6,2015,6.4,14782.0,"('Drama', 'Western', 'Action')",90.0,6.0,14559699.92,,,,False,False,False,False,False,0
,8413144.0,Amy,345,7.5,2015,7.8,57474.0,"('Biography', 'Documentary', 'Music', 'Musical')",128.0,7.65,,11135713.82,,,True,False,False,False,True,1
,,Madame Bovary,52,5.3,2015,5.7,9273.0,"('Drama', 'Romance')",118.0,5.5,,,,,False,False,False,False,False,0
,,The Hallow,122,4.9,2015,5.7,19773.0,"('Thriller', 'Horror', 'Fantasy')",97.0,5.300000000000001,,,,,False,False,False,False,False,0
,,Barbie in Princess Power,13,5.5,2015,,,"('Animation', 'Family')",74.0,,,,,,True,False,False,False,True,1
,,Howl,62,4.9,2015,5.5,17753.0,"('Horror', 'Action', 'Fantasy')",89.0,5.2,,,,,False,False,False,False,False,0
7000000.0,573335.0,Freeheld,86,7.1,2015,6.6,13672.0,"('Drama', 'Biography', 'Romance')",103.0,6.85,9265263.58,758871.41,-91.80950003799029,-1120.9266890157319,False,False,False,False,False,0
,,Man Up,264,6.5,2015,6.8,59051.0,"('Drama', 'Comedy', 'Romance')",88.0,6.65,,,,,True,False,False,False,True,1
3000000.0,695269.0,Love,307,4.7,2015,6.1,72853.0,"('Drama', 'Romance')",134.0,5.4,3970827.25,920264.36,-76.82436676135936,-331.4876705645756,False,False,False,False,False,0
9600000.0,2541554.0,Truth,89,6.4,2015,6.8,22389.0,"('Drama', 'Biography', 'History')",121.0,6.6,12706647.2,3364023.96,-73.52547916810029,-277.72166164952046,False,False,False,False,False,0
,,Return to Sender,88,5.0,2015,5.1,15954.0,"('Drama', 'Thriller')",95.0,5.05,,,,,False,False,False,False,False,0
10000000.0,10835752.0,Danny Collins,114,6.6,2015,7.0,34542.0,"('Drama', 'Comedy', 'Musical', 'Music')",107.0,6.8,13236090.83,14342299.77,8.357520012576096,7.712911860299232,False,False,False,False,False,0
15000000.0,3020664.0,Rock the Kasbah,56,5.1,2015,5.5,13212.0,"('Comedy', 'War', 'Music', 'Musical')",100.0,5.3,19854136.25,3998178.31,-79.86223999042012,-396.5795597545523,True,False,False,False,True,1
2240000.0,,Fathers and Daughters,142,7.0,2015,7.0,30215.0,"('Drama',)",116.0,7.0,2964884.35,,,,False,False,False,False,False,0
1000000.0,14444999.0,"Hello, My Name Is Doris",87,6.6,2015,6.6,22920.0,"('Drama', 'Comedy', 'Romance')",95.0,6.6,1323609.08,19119531.89,1344.4999040048895,93.07718887881205,False,True,False,False,True,1
13000000.0,1784763.0,The Vatican Tapes,164,4.5,2015,4.7,19868.0,"('Horror', 'Thriller')",91.0,4.6,17206918.09,2362328.52,-86.27105384215844,-628.3880266576979,True,True,False,True,True,3
8000000.0,1411927.0,99 Homes,121,6.8,2015,7.1,40869.0,"('Drama', 'Crime')",112.0,6.949999999999999,10588872.67,1868839.4,-82.35091252636623,-466.60153194544165,False,False,False,False,False,0
14000000.0,12314651.0,Hot Tub Time Machine 2,244,5.0,2015,5.0,44010.0,"('Comedy', 'Science Fiction', 'Mystery')",93.0,5.0,18530527.17,16299783.92,-12.038207167745686,-13.685722835030084,False,False,False,False,False,0
,,Knight of Cups,101,5.7,2015,5.6,31370.0,"('Drama', 'Romance', 'Fantasy')",118.0,5.65,,,,,False,False,False,False,False,0
4000000.0,143101.0,Manglehorn,35,5.0,2015,5.5,8344.0,"('Drama',)",97.0,5.25,5294436.33,189409.78,-96.42247506260972,-2695.228593792781,False,False,False,False,False,0
,,Mississippi Grind,74,5.7,2015,6.4,27368.0,"('Drama', 'Comedy')",108.0,6.050000000000001,,,,,True,False,False,False,True,1
,,400 Days,98,4.2,2015,4.4,11622.0,"('Science Fiction', 'Mystery', 'Thriller')",91.0,4.300000000000001,,,,,False,False,False,False,False,0
,,Lava,298,7.3,2015,,,"('Music', 'Family', 'Comedy', 'Animation', 'Fantasy')",7.0,,,,,,False,False,True,False,True,1
,,Air,135,4.7,2015,5.1,12862.0,"('Drama', 'Science Fiction', 'Thriller')",94.0,4.9,,,,,False,False,False,False,False,0
,,Riot,11,5.0,2015,5.1,4063.0,"('Action',)",88.0,5.05,,,,,True,False,False,False,True,1
,,Septembers of Shiraz,14,5.9,2015,6.2,6157.0,"('Drama', 'History', 'Thriller')",110.0,6.050000000000001,,,,,False,False,False,False,False,0
,8034.0,Every Thing Will Be Fine,44,5.1,2015,5.5,6641.0,"('Drama',)",118.0,5.3,,10633.88,,,False,False,False,False,False,0
,,Extinction,135,5.3,2015,5.8,19274.0,"('Drama', 'Science Fiction', 'Horror', 'Adventure', 'Action')",110.0,5.55,,,,,False,False,False,False,False,0
,,The Childhood of a Leader,25,3.6,2015,6.2,7571.0,"('Drama', 'Mystery', 'Horror')",116.0,4.9,,,,,False,False,False,False,False,0
8000000.0,35991087.0,A Walk in the Woods,171,5.4,2015,6.4,31767.0,"('Drama', 'Comedy', 'Adventure', 'Biography')",104.0,5.9,10588872.67,47638129.68,349.888587431659,77.77227456004523,False,False,False,False,False,0
,,Clown,182,5.2,2015,5.7,29000.0,"('Thriller', 'Horror', 'Fantasy')",100.0,5.45,,,,,False,False,False,False,False,0
3300000.0,64110728.0,The Lazarus Effect,327,4.9,2015,5.2,48277.0,"('Science Fiction', 'Horror', 'Thriller', 'Mystery')",83.0,5.050000000000001,4367909.98,84857541.93,1842.749331340386,94.85265554403739,False,False,False,True,True,1
,,Batman vs. Robin,142,6.8,2015,,,"('Adventure', 'Animation', 'Action')",72.0,,,,,,False,False,False,False,False,0
8000000.0,,Careful What You Wish For,57,5.4,2015,5.6,9212.0,"('Drama', 'Romance', 'Thriller')",91.0,5.5,10588872.67,,,,False,False,False,False,False,0
,,Racing Extinction,36,7.8,2015,,,"('Adventure', 'Documentary')",90.0,,,,,,False,False,False,False,False,0
35000000.0,14431253.0,Unfinished Business,241,4.9,2015,5.4,36208.0,"('Drama', 'Comedy')",90.0,5.15,46326317.92,19101337.56,-58.76784856291467,-142.52918296680792,False,False,False,False,False,0
2000000.0,45431.0,Lost River,129,5.7,2015,5.7,19907.0,"('Drama', 'Thriller', 'Mystery', 'Fantasy')",95.0,5.7,2647218.17,60132.88,-97.72845016396968,-4302.2806990119225,False,False,False,False,False,0
,,Cobain: Montage of Heck,197,7.5,2015,7.5,33155.0,"('Biography', 'Animation', 'Documentary', 'Music')",132.0,7.5,,,,,False,False,False,False,False,0
,,Hyena Road,29,5.7,2015,6.5,9816.0,"('Drama', 'War')",120.0,6.1,,,,,False,False,False,False,False,0
7000000.0,,Criminal Activities,67,5.9,2015,5.8,9645.0,"('Drama', 'Crime', 'Thriller')",94.0,5.85,9265263.58,,,,False,False,False,False,False,0
12000000.0,,Life,75,5.9,2015,6.0,9321.0,"('Drama', 'Biography')",112.0,5.95,15883309.0,,,,False,False,False,False,False,0
,45710059.0,"McFarland, USA",139,7.4,2015,7.4,45712.0,"('Drama', 'Biography', 'Sport')",128.0,7.4,,60502249.3,,,False,False,True,False,True,1
,,Backtrack,52,5.4,2015,5.9,14688.0,"('Drama', 'Horror', 'Fantasy', 'Mystery')",90.0,5.65,,,,,True,False,False,False,True,1
,,X+Y,133,6.0,2015,7.1,31089.0,"('Drama', 'Romance')",111.0,6.55,,,,,False,False,False,False,False,0
3000000.0,,Home Sweet Hell,136,4.9,2015,5.5,17572.0,"('Drama', 'Comedy', 'Horror', 'Crime')",98.0,5.2,3970827.25,,,,False,False,False,True,True,1
6000000.0,,Ooops! Noah is Gone...,50,5.7,2015,5.8,5388.0,"('Comedy', 'Adventure', 'Animation')",85.0,5.75,7941654.5,,,,False,False,False,False,False,0
,,The Unspoken,10,4.1,2015,4.9,2478.0,"('Horror', 'Thriller')",90.0,4.5,,,,,False,False,False,False,False,0
,,Hot Girls Wanted,158,5.9,2015,6.1,18948.0,"('Documentary',)",84.0,6.0,,,,,True,False,False,False,True,1
100000.0,42664410.0,The Gallows,247,5.0,2015,4.3,22460.0,"('Horror', 'Thriller', 'Mystery')",87.0,4.65,132360.91,56471000.62,42564.40946953296,99.76561260018984,False,False,False,False,False,0
,,Dirty Weekend,12,4.8,2015,5.0,2253.0,"('Drama', 'Comedy')",93.0,4.9,,,,,False,False,False,False,False,0
,,I Spit on Your Grave III: Vengeance is Mine,100,5.0,2015,5.1,17244.0,"('Horror', 'Thriller')",91.0,5.05,,,,,False,False,False,False,False,0
,,Experimenter,94,6.9,2015,6.6,20704.0,"('History', 'Biography', 'Drama')",97.0,6.75,,,,,False,False,False,False,False,0
10000000.0,3334927.0,By the Sea,82,5.4,2015,5.3,23485.0,"('Drama', 'Romance')",122.0,5.35,13236090.83,4414139.67,-66.6507299874732,-199.85663842848,True,False,False,False,True,1
,,Woodlawn,32,6.8,2015,6.5,8288.0,"('Drama', 'Biography', 'History')",123.0,6.65,,,,,False,False,False,False,False,0
,,The Hollow,19,5.1,2015,,,"('TV Movie', 'Horror')",90.0,,,,,,False,False,False,False,False,0
,,Visions,67,5.5,2015,5.3,11596.0,"('Horror', 'Thriller', 'Mystery')",80.0,5.4,,,,,False,False,False,False,False,0
,1236094.0,Beyond the Mask,13,6.2,2015,5.1,3926.0,"('Drama', 'Adventure', 'Action')",103.0,5.65,,1636105.25,,,False,False,False,True,True,1
,,I Am Here,18,4.0,2015,5.0,1962.0,"('Drama', 'Thriller')",97.0,4.5,,,,,False,False,False,False,False,0
,,Wild Horses,16,4.1,2015,4.8,4127.0,"('Drama', 'Mystery', 'Crime')",100.0,4.449999999999999,,,,,False,False,False,True,True,1
,,Pressure,29,5.0,2015,5.6,6420.0,"('Drama', 'Thriller')",91.0,5.3,,,,,False,False,False,False,False,0
,,Hidden,96,6.5,2015,6.4,28464.0,"('Science Fiction', 'Horror', 'Thriller')",83.0,6.45,,,,,False,False,False,False,False,0
